Unnamed: 0,F-comfort,tarifa,alfa,f_confort,cargas,fit_min,fit_med,fit_max,std_dev,consumo,custo_min,custo_med,custo_max,target,conf_min,conf_med,conf_max,t_med,temp,umidade,humor,omega
2023-02-01 11:02:49,1,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.8982,10,60,1,0.17
2023-02-01 11:02:50,2,TC,0.0,Fuzzy,Padrão A,1.27,1.27,1.28,0.0035,16.4,14.315,14.315,14.315,14.3,0.94549,0.95669,0.9738,2.1884,10,60,1,0.17
2023-02-01 11:02:51,3,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.4646,10,60,1,0.17
2023-02-01 11:02:52,4,ToU,0.25,No_fuzzy,Padrão A,1.2,1.21,1.22,0.01,16.4,13.192,13.772,14.223,15.8,0.78644,0.82522,0.84578,2.0824,10,60,1,0.17
2023-02-01 11:02:53,5,ToU,0.25,Fuzzy,Padrão A,1.23,1.24,1.25,0.0069,16.4,13.316,13.679,13.906,15.8,0.94297,0.95326,0.97181,2.3145,10,60,1,0.17
2023-02-01 11:02:54,6,ToU,0.25,Taguchi,Padrão A,1.22,1.22,1.23,0.0032,16.4,13.906,14.138,14.313,15.8,0.87701,0.91498,0.94296,2.0512,10,60,1,0.17
2023-02-01 11:02:55,7,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.7294,30,65,5,0.56
2023-02-01 11:02:56,8,TC,0.0,Fuzzy,Padrão A,1.25,1.25,1.27,0.0088,16.4,14.315,14.315,14.315,14.3,0.86062,0.88918,0.93202,2.1845,30,65,5,0.56
2023-02-01 11:02:57,9,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1542,30,65,5,0.56
2023-02-01 11:02:58,10,ToU,0.25,No_fuzzy,Padrão A,1.2,1.21,1.22,0.01,16.4,13.192,13.772,14.223,15.8,0.78644,0.82522,0.84578,1.9614,30,65,5,0.56
2023-02-01 11:02:59,11,ToU,0.25,Fuzzy,Padrão A,1.21,1.22,1.24,0.012,16.4,12.459,13.49,14.106,15.8,0.84373,0.86392,0.88473,2.3463,30,65,5,0.56
2023-02-01 11:03:00,12,ToU,0.25,Taguchi,Padrão A,1.22,1.22,1.23,0.0032,16.4,13.906,14.138,14.313,15.8,0.87701,0.91498,0.94296,2.0006,30,65,5,0.56
2023-02-01 11:03:01,13,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6136,39,70,9,0.67
2023-02-01 11:03:02,14,TC,0.0,Fuzzy,Padrão A,1.24,1.25,1.26,0.01,16.4,14.315,14.315,14.315,14.3,0.83569,0.87056,0.92066,2.0357,39,70,9,0.67
2023-02-01 11:03:03,15,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1393,39,70,9,0.67
2023-02-01 11:03:04,16,ToU,0.25,No_fuzzy,Padrão A,1.2,1.21,1.22,0.01,16.4,13.192,13.772,14.223,15.8,0.78644,0.82522,0.84578,1.9347,39,70,9,0.67
2023-02-01 11:03:05,17,ToU,0.25,Fuzzy,Padrão A,1.2,1.21,1.23,0.0093,16.4,13.163,13.83,14.422,15.8,0.81574,0.84949,0.87226,1.9162,39,70,9,0.67
2023-02-01 11:03:06,18,ToU,0.25,Taguchi,Padrão A,1.22,1.22,1.23,0.0032,16.4,13.906,14.138,14.313,15.8,0.87701,0.91498,0.94296,1.7792,39,70,9,0.67
2023-02-01 11:02:01,1,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.7978,10,60,2,0.17
2023-02-01 11:02:02,2,TC,0.0,Fuzzy,Padrão A,1.28,1.28,1.28,0.00045,16.4,14.315,14.315,14.315,14.3,0.96362,0.96583,0.96707,2.262,10,60,2,0.17
2023-02-01 11:02:03,3,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.5968,10,60,2,0.17
2023-02-01 11:02:04,4,TC,0.0,Fz_Taguchi,Padrão A,1.27,1.28,1.28,0.0061,16.4,14.315,14.315,14.315,14.3,0.93794,0.96716,0.98766,4.7087,10,60,2,0.17
2023-02-01 11:02:05,5,ToU,0.25,No_fuzzy,Padrão A,1.2,1.21,1.22,0.01,16.4,13.192,13.772,14.223,15.8,0.78644,0.82522,0.84578,2.3761,10,60,2,0.17
2023-02-01 11:02:06,6,ToU,0.25,Fuzzy,Padrão A,1.22,1.23,1.25,0.01,16.4,12.416,13.401,13.906,15.8,0.90718,0.91641,0.93332,2.362,10,60,2,0.17
2023-02-01 11:02:07,7,ToU,0.25,Taguchi,Padrão A,1.22,1.22,1.23,0.0032,16.4,13.906,14.138,14.313,15.8,0.87701,0.91498,0.94296,1.9846,10,60,2,0.17
2023-02-01 11:02:08,8,ToU,0.25,Fz_Taguchi,Padrão A,1.23,1.24,1.24,0.0022,16.4,13.095,13.236,13.495,15.8,0.91211,0.91585,0.92075,3.2341,10,60,2,0.17
2023-02-01 11:02:09,9,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6228,30,65,5,0.56
2023-02-01 11:02:10,10,TC,0.0,Fuzzy,Padrão A,1.25,1.25,1.26,0.0047,16.4,14.315,14.315,14.315,14.3,0.86691,0.88835,0.90722,2.2768,30,65,5,0.56
2023-02-01 11:02:11,11,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1239,30,65,5,0.56
2023-02-01 11:02:12,12,TC,0.0,Fz_Taguchi,Padrão A,1.26,1.27,1.28,0.0086,16.4,14.315,14.315,14.315,14.3,0.9026,0.94404,0.9735,2.1838,30,65,5,0.56
2023-02-01 11:02:13,13,ToU,0.25,No_fuzzy,Padrão A,1.2,1.21,1.22,0.01,16.4,13.192,13.772,14.223,15.8,0.78644,0.82522,0.84578,1.9456,30,65,5,0.56
2023-02-01 11:02:14,14,ToU,0.25,Fuzzy,Padrão A,1.21,1.22,1.22,0.0031,16.4,13.906,14.077,14.272,15.8,0.84998,0.88017,0.91216,2.1659,30,65,5,0.56
2023-02-01 11:02:15,15,ToU,0.25,Taguchi,Padrão A,1.22,1.22,1.23,0.0032,16.4,13.906,14.138,14.313,15.8,0.87701,0.91498,0.94296,1.7868,30,65,5,0.56
2023-02-01 11:02:16,16,ToU,0.25,Fz_Taguchi,Padrão A,1.22,1.23,1.24,0.0069,16.4,13.739,13.899,14.052,15.8,0.90166,0.94021,0.96793,2.8395,30,65,5,0.56
2023-02-01 11:02:17,17,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6428,39,70,9,0.67
2023-02-01 11:02:18,18,TC,0.0,Fuzzy,Padrão A,1.24,1.25,1.26,0.0076,16.4,14.315,14.315,14.315,14.3,0.85366,0.88141,0.9173,2.2144,39,70,9,0.67
2023-02-01 11:02:19,19,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1297,39,70,9,0.67
2023-02-01 11:02:20,20,TC,0.0,Fz_Taguchi,Padrão A,1.28,1.28,1.28,0.00049,16.4,14.315,14.315,14.315,14.3,0.96263,0.96507,0.96643,3.2738,39,70,9,0.67
2023-02-01 11:02:21,21,ToU,0.25,No_fuzzy,Padrão A,1.2,1.21,1.22,0.01,16.4,13.192,13.772,14.223,15.8,0.78644,0.82522,0.84578,1.9479,39,70,9,0.67
2023-02-01 11:02:22,22,ToU,0.25,Fuzzy,Padrão A,1.21,1.21,1.21,0.00097,16.4,13.906,14.197,14.375,15.8,0.83384,0.86182,0.87844,1.7199,39,70,9,0.67
2023-02-01 11:02:23,23,ToU,0.25,Taguchi,Padrão A,1.22,1.22,1.23,0.0032,16.4,13.906,14.138,14.313,15.8,0.87701,0.91498,0.94296,1.7888,39,70,9,0.67
2023-02-01 11:02:24,24,ToU,0.25,Fz_Taguchi,Padrão A,1.22,1.23,1.25,0.011,16.4,13.316,13.744,14.01,15.8,0.8955,0.9377,0.97489,2.1041,39,70,9,0.67
2023-02-01 11:02:13,1,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6702,10,60,2,0.17
2023-02-01 11:02:14,2,TC,0.0,Fuzzy,Padrão A,1.28,1.28,1.28,0.00045,16.4,14.315,14.315,14.315,14.3,0.96362,0.96583,0.96707,2.043,10,60,2,0.17
2023-02-01 11:02:15,3,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1094,10,60,2,0.17
2023-02-01 11:02:16,4,TC,0.0,Fz_Taguchi,Padrão A,1.27,1.28,1.28,0.0061,16.4,14.315,14.315,14.315,14.3,0.93794,0.96716,0.98766,3.9073,10,60,2,0.17
2023-02-01 11:02:17,5,ToU,0.5,No_fuzzy,Padrão A,1.17,1.17,1.18,0.004,16.4,13.898,13.981,14.138,15.8,0.78544,0.80885,0.82789,3.4143,10,60,2,0.17
2023-02-01 11:02:18,6,ToU,0.5,Fuzzy,Padrão A,1.19,1.21,1.24,0.022,16.4,12.418,13.319,13.906,15.8,0.90718,0.92846,0.94132,2.6779,10,60,2,0.17
2023-02-01 11:02:19,7,ToU,0.5,Taguchi,Padrão A,1.18,1.19,1.2,0.01,16.4,13.419,13.875,14.302,15.8,0.87701,0.9091,0.94035,2.5897,10,60,2,0.17
2023-02-01 11:02:20,8,ToU,0.5,Fz_Taguchi,Padrão A,1.19,1.21,1.22,0.012,16.4,12.995,13.522,13.906,15.8,0.92351,0.94021,0.96913,2.3414,10,60,2,0.17
2023-02-01 11:02:21,9,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6431,30,65,5,0.56
2023-02-01 11:02:22,10,TC,0.0,Fuzzy,Padrão A,1.25,1.25,1.26,0.0047,16.4,14.315,14.315,14.315,14.3,0.86691,0.88835,0.90722,2.3024,30,65,5,0.56
2023-02-01 11:02:23,11,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1279,30,65,5,0.56
2023-02-01 11:02:24,12,TC,0.0,Fz_Taguchi,Padrão A,1.26,1.27,1.28,0.0086,16.4,14.315,14.315,14.315,14.3,0.9026,0.94404,0.9735,2.1725,30,65,5,0.56
2023-02-01 11:02:25,13,ToU,0.5,No_fuzzy,Padrão A,1.17,1.17,1.18,0.004,16.4,13.898,13.981,14.138,15.8,0.78544,0.80885,0.82789,3.404,30,65,5,0.56
2023-02-01 11:02:26,14,ToU,0.5,Fuzzy,Padrão A,1.18,1.2,1.23,0.023,16.4,12.418,13.319,13.906,15.8,0.84998,0.8743,0.89789,2.7327,30,65,5,0.56
2023-02-01 11:02:27,15,ToU,0.5,Taguchi,Padrão A,1.18,1.19,1.2,0.01,16.4,13.419,13.875,14.302,15.8,0.87701,0.9091,0.94035,2.6323,30,65,5,0.56
2023-02-01 11:02:28,16,ToU,0.5,Fz_Taguchi,Padrão A,1.19,1.2,1.22,0.013,16.4,12.995,13.597,13.906,15.8,0.90166,0.92158,0.95048,2.3328,30,65,5,0.56
2023-02-01 11:02:29,17,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6559,39,70,9,0.67
2023-02-01 11:02:30,18,TC,0.0,Fuzzy,Padrão A,1.24,1.25,1.26,0.0076,16.4,14.315,14.315,14.315,14.3,0.85366,0.88141,0.9173,2.2044,39,70,9,0.67
2023-02-01 11:02:31,19,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1244,39,70,9,0.67
2023-02-01 11:02:32,20,TC,0.0,Fz_Taguchi,Padrão A,1.28,1.28,1.28,0.00049,16.4,14.315,14.315,14.315,14.3,0.96263,0.96507,0.96643,3.2235,39,70,9,0.67
2023-02-01 11:02:33,21,ToU,0.5,No_fuzzy,Padrão A,1.17,1.17,1.18,0.004,16.4,13.898,13.981,14.138,15.8,0.78544,0.80885,0.82789,3.4398,39,70,9,0.67
2023-02-01 11:02:34,22,ToU,0.5,Fuzzy,Padrão A,1.18,1.2,1.23,0.024,16.4,12.418,13.319,13.906,15.8,0.83384,0.85902,0.88689,2.7578,39,70,9,0.67
2023-02-01 11:02:35,23,ToU,0.5,Taguchi,Padrão A,1.18,1.19,1.2,0.01,16.4,13.419,13.875,14.302,15.8,0.87701,0.9091,0.94035,2.6831,39,70,9,0.67
2023-02-01 11:02:36,24,ToU,0.5,Fz_Taguchi,Padrão A,1.19,1.2,1.22,0.013,16.4,12.995,13.597,13.906,15.8,0.8955,0.91555,0.94289,2.5022,39,70,9,0.67
2023-02-08 14:02:37,1,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6958,10,60,2,0.17
2023-02-08 14:02:38,2,TC,0.0,Fuzzy,Padrão A,1.28,1.28,1.28,0.00045,16.4,14.315,14.315,14.315,14.3,0.96362,0.96583,0.96707,2.0785,10,60,2,0.17
2023-02-08 14:02:39,3,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.1724,10,60,2,0.17
2023-02-08 14:02:40,4,TC,0.0,Fz_Taguchi,Padrão A,1.27,1.28,1.28,0.0061,16.4,14.315,14.315,14.315,14.3,0.93794,0.96716,0.98766,3.9522,10,60,2,0.17
2023-02-08 14:02:41,5,ToU,0.75,No_fuzzy,Padrão A,1.14,1.18,1.22,0.035,16.4,12.306,13.284,13.906,15.8,0.78544,0.82556,0.84811,2.7913,10,60,2,0.17
2023-02-08 14:02:42,6,ToU,0.75,Fuzzy,Padrão A,1.14,1.17,1.23,0.042,16.4,12.306,13.516,14.335,15.8,0.90718,0.93113,0.94323,2.7354,10,60,2,0.17
2023-02-08 14:02:43,7,ToU,0.75,Taguchi,Padrão A,1.14,1.17,1.23,0.042,16.4,12.306,13.516,14.335,15.8,0.87701,0.92133,0.94926,2.779,10,60,2,0.17
2023-02-08 14:02:44,8,ToU,0.75,Fz_Taguchi,Padrão A,1.15,1.19,1.23,0.033,16.4,12.306,13.226,13.906,15.8,0.92351,0.95885,0.97699,3.3246,10,60,2,0.17
2023-02-08 14:02:45,9,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6568,30,65,5,0.56
2023-02-08 14:02:46,10,TC,0.0,Fuzzy,Padrão A,1.25,1.25,1.26,0.0047,16.4,14.315,14.315,14.315,14.3,0.86691,0.88835,0.90722,2.3153,30,65,5,0.56
2023-02-08 14:02:47,11,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.177,30,65,5,0.56
2023-02-08 14:02:48,12,TC,0.0,Fz_Taguchi,Padrão A,1.26,1.27,1.28,0.0086,16.4,14.315,14.315,14.315,14.3,0.9026,0.94404,0.9735,2.2481,30,65,5,0.56
2023-02-08 14:02:49,13,ToU,0.75,No_fuzzy,Padrão A,1.14,1.18,1.22,0.035,16.4,12.306,13.284,13.906,15.8,0.78544,0.82556,0.84811,2.8394,30,65,5,0.56
2023-02-08 14:02:50,14,ToU,0.75,Fuzzy,Padrão A,1.15,1.18,1.23,0.034,16.4,12.306,13.284,13.906,15.8,0.84998,0.88064,0.89847,2.8728,30,65,5,0.56
2023-02-08 14:02:51,15,ToU,0.75,Taguchi,Padrão A,1.14,1.17,1.23,0.042,16.4,12.306,13.516,14.335,15.8,0.87701,0.92133,0.94926,2.7356,30,65,5,0.56
2023-02-08 14:02:52,16,ToU,0.75,Fz_Taguchi,Padrão A,1.15,1.19,1.23,0.033,16.4,12.306,13.226,13.906,15.8,0.90166,0.94007,0.95998,3.3691,30,65,5,0.56
2023-02-08 14:02:53,17,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.659,39,70,9,0.67
2023-02-08 14:02:54,18,TC,0.0,Fuzzy,Padrão A,1.24,1.25,1.26,0.0076,16.4,14.315,14.315,14.315,14.3,0.85366,0.88141,0.9173,2.3685,39,70,9,0.67
2023-02-08 14:02:55,19,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.2549,39,70,9,0.67
2023-02-08 14:02:56,20,TC,0.0,Fz_Taguchi,Padrão A,1.28,1.28,1.28,0.00049,16.4,14.315,14.315,14.315,14.3,0.96263,0.96507,0.96643,3.3284,39,70,9,0.67
2023-02-08 14:02:57,21,ToU,0.75,No_fuzzy,Padrão A,1.14,1.18,1.22,0.035,16.4,12.306,13.284,13.906,15.8,0.78544,0.82556,0.84811,3.0646,39,70,9,0.67
2023-02-08 14:02:58,22,ToU,0.75,Fuzzy,Padrão A,1.15,1.18,1.23,0.034,16.4,12.306,13.284,13.906,15.8,0.83384,0.86687,0.88588,2.9249,39,70,9,0.67
2023-02-08 14:02:59,23,ToU,0.75,Taguchi,Padrão A,1.14,1.17,1.23,0.042,16.4,12.306,13.516,14.335,15.8,0.87701,0.92133,0.94926,3.543,39,70,9,0.67
2023-02-08 14:03:00,24,ToU,0.75,Fz_Taguchi,Padrão A,1.15,1.21,1.24,0.04,16.4,12.093,12.768,13.906,15.8,0.8955,0.91873,0.9538,2.684,39,70,9,0.67
2023-03-15 12:03:23,1,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.7674,10,60,2,0.17
2023-03-15 12:03:24,2,TC,0.0,Fuzzy,Padrão A,1.28,1.28,1.28,0.00045,16.4,14.315,14.315,14.315,14.3,0.96362,0.96583,0.96707,2.1728,10,60,2,0.17
2023-03-15 12:03:25,3,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.3896,10,60,2,0.17
2023-03-15 12:03:26,4,TC,0.0,Fz_Taguchi,Padrão A,1.27,1.28,1.28,0.0061,16.4,14.315,14.315,14.315,14.3,0.93794,0.96716,0.98766,4.1407,10,60,2,0.17
2023-03-15 12:03:27,5,ToU,0.75,No_fuzzy,Padrão A,1.14,1.18,1.22,0.035,16.4,12.306,13.284,13.906,15.8,0.78544,0.82556,0.84811,2.871,10,60,2,0.17
2023-03-15 12:03:28,6,ToU,0.75,Fuzzy,Padrão A,1.14,1.17,1.23,0.042,16.4,12.306,13.516,14.335,15.8,0.90718,0.93113,0.94323,2.8197,10,60,2,0.17
2023-03-15 12:03:29,7,ToU,0.75,Taguchi,Padrão A,1.14,1.17,1.23,0.042,16.4,12.306,13.516,14.335,15.8,0.87701,0.92133,0.94926,2.8936,10,60,2,0.17
2023-03-15 12:03:30,8,ToU,0.75,Fz_Taguchi,Padrão A,1.15,1.19,1.23,0.033,16.4,12.306,13.226,13.906,15.8,0.92351,0.95885,0.97699,3.445,10,60,2,0.17
2023-03-15 12:03:31,9,TC,0.0,No_fuzzy,Padrão A,1.23,1.24,1.26,0.0098,16.4,14.315,14.315,14.315,14.3,0.81589,0.8503,0.897,1.6882,30,65,5,0.56
2023-03-15 12:03:32,10,TC,0.0,Fuzzy,Padrão A,1.25,1.25,1.26,0.0047,16.4,14.315,14.315,14.315,14.3,0.86691,0.88835,0.90722,2.4824,30,65,5,0.56
2023-03-15 12:03:33,11,TC,0.0,Taguchi,Padrão A,1.27,1.27,1.28,0.0021,16.4,14.315,14.315,14.315,14.3,0.95149,0.96164,0.96821,3.2902,30,65,5,0.56
